time,UpperCO2[3rdFlrSZ],UpperCO2[3rdMT],UpperCO2[2ndFlrNZ],UpperCO2[2ndFlrSZ],UpperCO2[2ndFlrMT1],UpperCO2[2ndFlrMT2],UpperCO2[1stFlrNZ],UpperCO2[1stFlrSZ1],UpperCO2[1stFlrSZ2],UpperCO2[1stFlrMT1],UpperCO2[1stFlrMT2],UpperCO2[GndFlrKT],UpperCO2[GndFlrMT1],UpperCO2[GndFlrMT2]
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.52E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.53E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.54E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.55E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.56E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.57E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.58E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.59E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.60E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.61E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2.62E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
