time,InternalGainsRad[3rdFlrSZ],InternalGainsRad[3rdMT],InternalGainsRad[2ndFlrNZ],InternalGainsRad[2ndFlrSZ],InternalGainsRad[2ndFlrMT1],InternalGainsRad[2ndFlrMT2],InternalGainsRad[1stFlrNZ],InternalGainsRad[1stFlrSZ1],InternalGainsRad[1stFlrSZ2],InternalGainsRad[1stFlrMT1],InternalGainsRad[1stFlrMT2],InternalGainsRad[GndFlrKT],InternalGainsRad[GndFlrMT1],InternalGainsRad[GndFlrMT2],InternalGainsCon[3rdFlrSZ],InternalGainsCon[3rdMT],InternalGainsCon[2ndFlrNZ],InternalGainsCon[2ndFlrSZ],InternalGainsCon[2ndFlrMT1],InternalGainsCon[2ndFlrMT2],InternalGainsCon[1stFlrNZ],InternalGainsCon[1stFlrSZ1],InternalGainsCon[1stFlrSZ2],InternalGainsCon[1stFlrMT1],InternalGainsCon[1stFlrMT2],InternalGainsCon[GndFlrKT],InternalGainsCon[GndFlrMT1],InternalGainsCon[GndFlrMT2],InternalGainsLat[3rdFlrSZ],InternalGainsLat[3rdMT],InternalGainsLat[2ndFlrNZ],InternalGainsLat[2ndFlrSZ],InternalGainsLat[2ndFlrMT1],InternalGainsLat[2ndFlrMT2],InternalGainsLat[1stFlrNZ],InternalGainsLat[1stFlrSZ1],InternalGainsLat[1stFlrSZ2],InternalGainsLat[1stFlrMT1],InternalGainsLat[1stFlrMT2],InternalGainsLat[GndFlrKT],InternalGainsLat[GndFlrMT1],InternalGainsLat[GndFlrMT2],InternalGainsRad[3rdFlrCP],InternalGainsRad[3rdFlrSMR],InternalGainsRad[1stFlrHALL],InternalGainsRad[GndFlrSRV],InternalGainsCon[3rdFlrCP],InternalGainsCon[3rdFlrSMR],InternalGainsCon[1stFlrHALL],InternalGainsCon[GndFlrSRV],
2.45E+07,3555.7422,337.5375,1012.40466,2217.7942,182.51999,229.01999,824.4125,770.10095,1078.98096,182.51999,229.01999,1924.7344,805.2562,378.76688,4084.4766,357.2125,1242.39744,2354.4789,190.28,298.78,802.83752,773.59284,939.91284,190.28,298.78,2316.7031,836.36874,376.72063,495,90,495,495,90,90,495,495,495,90,90,810,315,90,127.5,9,345,240,297.5,21,805,560,0
2.45E+07,3345.142,271.2375,933.2047,2134.3942,116.22,162.72,770.2125,715.90094,1024.7809,116.22,162.72,1618.1344,738.95624,312.46687,3739.0765,275.5125,1106.26407,2257.2122,108.58,217.08,725.0375,695.79282,862.11282,108.58,217.08,2112.3031,754.66876,295.02063,405,45,405,405,45,45,405,405,405,45,45,495,270,45,127.5,9,345,240,297.5,21,805,560,0
2.45E+07,3555.7422,337.5375,1012.40466,2217.7942,182.51999,229.01999,824.4125,770.10095,1078.98096,182.51999,229.01999,120,473.75626,312.46687,4084.4766,357.2125,1242.39744,2354.4789,190.28,298.78,802.83752,773.59284,939.91284,190.28,298.78,280,427.86876,295.02063,495,90,495,495,90,90,495,495,495,90,90,0,90,45,127.5,9,345,240,297.5,21,805,560,0
2.45E+07,3555.7422,271.2375,1012.40466,2217.7942,116.22,162.72,824.4125,770.10095,1078.98096,116.22,162.72,120,937.85626,378.76688,4084.4766,275.5125,1242.39744,2354.4789,108.58,217.08,802.83752,773.59284,939.91284,108.58,217.08,280,999.76874,376.72063,495,45,495,495,45,45,495,495,495,45,45,0,405,90,127.5,9,345,240,297.5,21,805,560,0
2.45E+07,3555.7422,337.5375,1012.40466,2217.7942,182.51999,229.01999,824.4125,770.10095,1078.98096,182.51999,229.01999,120,1269.35626,378.76688,4084.4766,357.2125,1242.39744,2354.4789,190.28,298.78,802.83752,773.59284,939.91284,190.28,298.78,280,1408.26874,376.72063,495,90,495,495,90,90,495,495,495,90,90,0,630,90,127.5,9,345,240,297.5,21,805,560,0
2.45E+07,3345.142,271.2375,933.2047,2134.3942,116.22,162.72,770.2125,715.90094,1024.7809,116.22,162.72,120,1004.15625,378.76688,3739.0765,275.5125,1106.26407,2257.2122,108.58,217.08,725.0375,695.79282,862.11282,108.58,217.08,280,1081.46875,376.72063,405,45,405,405,45,45,405,405,405,45,45,0,450,90,127.5,9,345,240,297.5,21,805,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.45E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,2502.7422,9,616.4047,1800.7941,0,9,553.4125,499.10095,807.9809,0,9,1355.33435,606.35626,378.76688,2357.4766,21,561.73074,1868.1455,0,21,413.83751,384.59283,550.91282,0,21,1937.10312,591.26874,376.72063,45,0,45,45,0,0,45,45,45,0,0,225,180,90,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,2608.0421,9,656.0047,1842.4941,0,9,580.5125,526.20096,835.08093,0,9,1442.9344,672.65625,378.76688,2530.1765,21,629.7974,1916.77896,0,21,452.7375,423.49281,589.81283,0,21,1995.5031,672.96875,376.72063,90,0,90,90,0,0,90,90,90,0,0,315,225,90,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3134.5422,271.2375,854.0047,2050.9941,116.22,162.72,716.0125,661.7009,970.58093,116.22,162.72,1486.7344,805.2562,445.06686,3393.6765,275.5125,970.1307,2159.9455,108.58,217.08,647.23749,617.99283,784.31281,108.58,217.08,2024.70312,836.36874,458.42062,315,45,315,315,45,45,315,315,315,45,45,360,315,135,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3871.642,337.5375,1131.2047,2342.8942,182.51999,229.01999,905.7125,851.40094,1160.2809,182.51999,229.01999,1530.5344,1534.5563,776.5669,4602.5765,357.2125,1446.59733,2500.37893,190.28,298.78,919.53746,890.29277,1056.6128,190.28,298.78,2053.9031,1735.0687,866.92062,630,90,630,630,90,90,630,630,630,90,90,405,810,360,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3976.9421,337.5375,1170.8047,2384.5941,182.51999,229.01999,932.8125,878.501,1187.3809,182.51999,229.01999,1399.1344,1534.5563,1041.76685,4775.2766,357.2125,1514.66406,2549.0122,190.28,298.78,958.4375,929.1928,1095.5128,190.28,298.78,1966.3031,1735.0687,1193.7206,675,90,675,675,90,90,675,675,675,90,90,270,810,540,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3766.3423,337.5375,1091.6047,2301.1941,182.51999,229.01999,878.6125,824.30096,1133.1809,182.51999,229.01999,1399.1344,1335.65625,909.1669,4429.8766,357.2125,1378.5307,2451.74546,190.28,298.78,880.63749,851.39283,1017.7128,190.28,298.78,1966.3031,1489.96875,1030.32062,585,90,585,585,90,90,585,585,585,90,90,270,675,450,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3555.7422,271.2375,1012.40466,2217.7942,116.22,162.72,824.4125,770.10095,1078.98096,116.22,162.72,2012.3344,1004.15625,577.66687,4084.4766,275.5125,1242.39744,2354.4789,108.58,217.08,802.83752,773.59284,939.91284,108.58,217.08,2375.10315,1081.46875,621.82062,495,45,495,495,45,45,495,495,495,45,45,900,450,225,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3239.842,337.5375,893.6047,2092.6941,182.51999,229.01999,743.1125,688.80096,997.6809,182.51999,229.01999,1442.9343,738.95624,577.66687,3566.3766,357.2125,1038.19743,2208.57894,190.28,298.78,686.13751,656.89284,823.21284,190.28,298.78,1995.5031,754.66876,621.82062,360,90,360,360,90,90,360,360,360,90,90,315,270,225,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3450.4421,337.5375,972.8047,2176.0941,182.51999,229.01999,797.3125,743.001,1051.8809,182.51999,229.01999,120,871.5563,577.66687,3911.7766,357.2125,1174.3307,2305.8455,190.28,298.78,763.9375,734.69281,901.01282,190.28,298.78,280,918.06876,621.82062,450,90,450,450,90,90,450,450,450,90,90,0,360,225,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3661.042,337.5375,1052.0047,2259.4941,182.51999,229.01999,851.5125,797.2009,1106.08093,182.51999,229.01999,120,738.95624,378.76688,4257.1765,357.2125,1310.46405,2403.1122,190.28,298.78,841.7375,812.49283,978.8128,190.28,298.78,280,754.66876,376.72063,540,90,540,540,90,90,540,540,540,90,90,0,270,90,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3766.3423,271.2375,1091.6047,2301.1941,116.22,162.72,878.6125,824.30096,1133.1809,116.22,162.72,120,606.35626,312.46687,4429.8766,275.5125,1378.5307,2451.74546,108.58,217.08,880.63749,851.39283,1017.7128,108.58,217.08,280,591.26874,295.02063,585,45,585,585,45,45,585,585,585,45,45,0,180,45,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,3450.4421,9,972.8047,2176.0941,0,9,797.3125,743.001,1051.8809,0,9,120,473.75626,312.46687,3911.7766,21,1174.3307,2305.8455,0,21,763.9375,734.69281,901.01282,0,21,280,427.86874,295.02063,450,0,450,450,0,0,450,450,450,0,0,0,90,45,127.5,9,345,240,297.5,21,805,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.46E+07,153,9,102,141,0,9,51,51,51,0,9,1267.7344,540.05624,312.46687,357,21,238,329,0,21,119,119,119,0,21,1878.70312,509.56876,295.02063,0,0,0,0,0,0,0,0,0,0,0,135,135,45,0,9,0,240,0,21,0,560,0
2.47E+07,2502.7422,9,616.4047,1800.7941,0,9,553.4125,499.10095,807.9809,0,9,1399.1344,606.35626,378.76688,2357.4766,21,561.73074,1868.1455,0,21,413.83751,384.59283,550.91282,0,21,1966.3031,591.26874,376.72063,45,0,45,45,0,0,45,45,45,0,0,270,180,90,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,2923.9421,271.2375,774.8047,1967.5941,116.22,162.72,661.8125,607.50095,916.3809,116.22,162.72,1399.1344,1335.65625,378.76688,3048.2766,275.5125,833.99742,2062.6789,108.58,217.08,569.4375,540.19284,706.51281,108.58,217.08,1966.3031,1489.96875,376.72063,225,45,225,225,45,45,225,225,225,45,45,270,675,90,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,3871.642,271.2375,1131.2047,2342.8942,116.22,162.72,905.7125,851.40094,1160.2809,116.22,162.72,1442.9344,2064.9563,445.06686,4602.5765,275.5125,1446.59733,2500.37893,108.58,217.08,919.53746,890.29277,1056.6128,108.58,217.08,1995.5031,2388.66876,458.42062,630,45,630,630,45,45,630,630,630,45,45,315,1170,135,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,3871.642,337.5375,1131.2047,2342.8942,182.51999,229.01999,905.7125,851.40094,1160.2809,182.51999,229.01999,1355.33435,1667.1562,445.06686,4602.5765,357.2125,1446.59733,2500.37893,190.28,298.78,919.53746,890.29277,1056.6128,190.28,298.78,1937.10312,1898.46875,458.42062,630,90,630,630,90,90,630,630,630,90,90,225,900,135,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,4187.542,337.5375,1250.0047,2467.9941,182.51999,229.01999,987.0125,932.7009,1241.58093,182.51999,229.01999,1355.33435,1269.35626,577.66687,5120.6765,357.2125,1650.79734,2646.27896,190.28,298.78,1036.23747,1006.9928,1173.3128,190.28,298.78,1937.10312,1408.26874,621.82062,765,90,765,765,90,90,765,765,765,90,90,225,630,225,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,4187.542,337.5375,1250.0047,2467.9941,182.51999,229.01999,987.0125,932.7009,1241.58093,182.51999,229.01999,1880.9343,937.85626,975.46686,5120.6765,357.2125,1650.79734,2646.27896,190.28,298.78,1036.23747,1006.9928,1173.3128,190.28,298.78,2287.5031,999.76874,1112.02063,765,90,765,765,90,90,765,765,765,90,90,765,405,495,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,4082.2422,271.2375,1210.40466,2426.2942,116.22,162.72,959.9125,905.60095,1214.48096,116.22,162.72,1530.5344,672.65625,643.96686,4947.9766,275.5125,1582.7308,2597.6455,108.58,217.08,997.33754,968.09288,1134.41285,108.58,217.08,2053.9031,672.96875,703.52063,720,45,720,720,45,45,720,720,720,45,45,405,225,270,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,3871.642,271.2375,1131.2047,2342.8942,116.22,162.72,905.7125,851.40094,1160.2809,116.22,162.72,120,738.95624,312.46687,4602.5765,275.5125,1446.59733,2500.37893,108.58,217.08,919.53746,890.29277,1056.6128,108.58,217.08,280,754.66876,295.02063,630,45,630,630,45,45,630,630,630,45,45,0,270,45,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,4082.2422,271.2375,1210.40466,2426.2942,116.22,162.72,959.9125,905.60095,1214.48096,116.22,162.72,120,606.35626,312.46687,4947.9766,275.5125,1582.7308,2597.6455,108.58,217.08,997.33754,968.09288,1134.41285,108.58,217.08,280,591.26874,295.02063,720,45,720,720,45,45,720,720,720,45,45,0,180,45,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,4082.2422,271.2375,1210.40466,2426.2942,116.22,162.72,959.9125,905.60095,1214.48096,116.22,162.72,1180.1344,540.05624,312.46687,4947.9766,275.5125,1582.7308,2597.6455,108.58,217.08,997.33754,968.09288,1134.41285,108.58,217.08,1820.30313,509.56876,295.02063,720,45,720,720,45,45,720,720,720,45,45,45,135,45,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,3766.3423,271.2375,1091.6047,2301.1941,116.22,162.72,878.6125,824.30096,1133.1809,116.22,162.72,1223.9344,473.75626,312.46687,4429.8766,275.5125,1378.5307,2451.74546,108.58,217.08,880.63749,851.39283,1017.7128,108.58,217.08,1849.5031,427.86874,295.02063,585,45,585,585,45,45,585,585,585,45,45,90,90,45,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.47E+07,153,9,102,141,0,9,51,51,51,0,9,1267.7344,540.05624,312.46687,357,21,238,329,0,21,119,119,119,0,21,1878.70312,509.56876,295.02063,0,0,0,0,0,0,0,0,0,0,0,135,135,45,0,9,0,240,0,21,0,560,0
2.47E+07,2502.7422,9,616.4047,1800.7941,0,9,553.4125,499.10095,807.9809,0,9,1355.33435,540.05624,378.76688,2357.4766,21,561.73074,1868.1455,0,21,413.83751,384.59283,550.91282,0,21,1937.10312,509.56876,376.72063,45,0,45,45,0,0,45,45,45,0,0,225,135,90,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,2818.642,271.2375,735.2047,1925.8942,116.22,162.72,634.7125,580.40094,889.28094,116.22,162.72,1355.33435,606.35626,378.76688,2875.5765,275.5125,765.93074,2014.0455,108.58,217.08,530.53752,501.29283,667.61284,108.58,217.08,1937.10312,591.26874,376.72063,180,45,180,180,45,45,180,180,180,45,45,225,180,90,127.5,9,345,240,297.5,21,805,560,0
2.47E+07,3766.3423,271.2375,1091.6047,2301.1941,116.22,162.72,878.6125,824.3009,1133.1809,116.22,162.72,1399.1344,606.35626,445.06686,4429.8766,275.5125,1378.5307,2451.74546,108.58,217.08,880.63749,851.39283,1017.7128,108.58,217.08,1966.3031,591.26874,458.42062,585,45,585,585,45,45,585,585,585,45,45,270,180,135,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,4082.2422,271.2375,1210.40466,2426.2942,116.22,162.72,959.9125,905.60095,1214.48096,116.22,162.72,1311.53436,672.65625,445.06686,4947.9766,275.5125,1582.7308,2597.6455,108.58,217.08,997.33754,968.09288,1134.41285,108.58,217.08,1907.90314,672.96875,458.42062,720,45,720,720,45,45,720,720,720,45,45,180,225,135,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3976.9421,271.2375,1170.8047,2384.5941,116.22,162.72,932.8125,878.501,1187.3809,116.22,162.72,1399.1344,672.65625,378.76688,4775.2766,275.5125,1514.66406,2549.0122,108.58,217.08,958.4375,929.1928,1095.5128,108.58,217.08,1966.3031,672.96875,376.72063,675,45,675,675,45,45,675,675,675,45,45,270,225,90,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3766.3423,271.2375,1091.6047,2301.1941,116.22,162.72,878.6125,824.30096,1133.1809,116.22,162.72,1880.9343,672.65625,312.46687,4429.8766,275.5125,1378.5307,2451.74546,108.58,217.08,880.63749,851.39283,1017.7128,108.58,217.08,2287.5032,672.96875,295.02063,585,45,585,585,45,45,585,585,585,45,45,765,225,45,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3345.142,9,933.2047,2134.3942,0,9,770.2125,715.90094,1024.7809,0,9,1486.7344,606.35626,312.46687,3739.0765,21,1106.26407,2257.2122,0,21,725.0375,695.79282,862.11282,0,21,2024.70312,591.26874,295.02063,405,0,405,405,0,0,405,405,405,0,0,360,180,45,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3450.4421,271.2375,972.8047,2176.0941,116.22,162.72,797.3125,743.001,1051.8809,116.22,162.72,120,473.75626,312.46687,3911.7766,275.5125,1174.3307,2305.8455,108.58,217.08,763.9375,734.69281,901.01282,108.58,217.08,280,427.86874,295.02063,450,45,450,450,45,45,450,450,450,45,45,0,90,45,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3766.3423,271.2375,1091.6047,2301.1941,116.22,162.72,878.6125,824.30096,1133.1809,116.22,162.72,120,0,0,4429.8766,275.5125,1378.5307,2451.74546,108.58,217.08,880.63749,851.39283,1017.7128,108.58,217.08,280,0,0,585,45,585,585,45,45,585,585,585,45,45,0,0,0,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3661.042,271.2375,1052.0047,2259.4941,116.22,162.72,851.5125,797.2009,1106.08093,116.22,162.72,1180.1344,0,0,4257.1765,275.5125,1310.46405,2403.1122,108.58,217.08,841.7375,812.49283,978.8128,108.58,217.08,1820.30313,0,0,540,45,540,540,45,45,540,540,540,45,45,45,0,0,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,3345.142,271.2375,933.2047,2134.3942,116.22,162.72,770.2125,715.90094,1024.7809,116.22,162.72,1267.7344,407.45624,378.76688,3739.0765,275.5125,1106.26407,2257.2122,108.58,217.08,725.0375,695.79282,862.11282,108.58,217.08,1878.70312,346.16875,376.72063,405,45,405,405,45,45,405,405,405,45,45,135,45,90,127.5,9,345,240,297.5,21,805,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
2.48E+07,153,9,102,141,0,9,51,51,51,0,9,120,0,0,357,21,238,329,0,21,119,119,119,0,21,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,240,0,21,0,560,0
